source_type,source_url,source_capture_utc,jurisdiction_x,permit_or_record_id,record_status,record_date,record_date_iso,project_address_x,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized_x,dedupe_key,lift_probability_score,score_hits,recency_ok,contractor_domain,domain_resolution_source,contractor_name_normalized_y,jurisdiction_y,project_address_y,score,email_candidate,contact_role_bucket,generation_method,email,email_verification_status,email_is_catchall,email_quality_score,email_verification_provider,personalization_tokens
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,estimating@fclbuilders.com,role_inbox,role_inbox,estimating@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,projects@fclbuilders.com,role_inbox,role_inbox,projects@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,project@fclbuilders.com,role_inbox,role_inbox,project@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,operations@fclbuilders.com,role_inbox,role_inbox,operations@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,dispatch@fclbuilders.com,role_inbox,role_inbox,dispatch@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,safety@fclbuilders.com,role_inbox,role_inbox,safety@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,info@fclbuilders.com,role_inbox,role_inbox,info@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271122,issued,12/19/19,2019-12-19,9190 VAN HORN DR,Dallas,TX,"NEW CONSTRUCTION 110,400 SF SHELL WAREHOUSE.","FCL BUILDERS 2401 E RANDOL MILL RD, #150, ARLINGTON, TX 76011 (972) 672-1824","fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824",b10b8a2b3fb23bf8ab57c56c4933e35546d0f34f,6,"new_construction,issued_or_awarded_status",False,fclbuilders.com,seed_partial,"fcl builders 2401 e randol mill rd, #150, arlington, tx 76011 (972) 672-1824","Dallas, TX",9186 VAN HORN DR,0.0,bids@fclbuilders.com,role_inbox,role_inbox,bids@fclbuilders.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""new_construction,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1906271122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,estimating@austincommercial.com,role_inbox,role_inbox,estimating@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,projects@austincommercial.com,role_inbox,role_inbox,projects@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,project@austincommercial.com,role_inbox,role_inbox,project@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,operations@austincommercial.com,role_inbox,role_inbox,operations@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,dispatch@austincommercial.com,role_inbox,role_inbox,dispatch@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,safety@austincommercial.com,role_inbox,role_inbox,safety@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,info@austincommercial.com,role_inbox,role_inbox,info@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1810021122,issued,12/19/18,2018-12-19,620 N ST PAUL ST,Dallas,TX,INTERIOR REMODEL ONLY-STAIRS AND ELEVATORS,"AUSTIN COMMERCIAL LP 3535 TRAVIS ST , DALLAS , TX 75203 (214) 443-5700","austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700",fcb177416044288813c1043950d9fe63c1c0009c,4,"indoor_or_tight_access,issued_or_awarded_status",False,austincommercial.com,seed_partial,"austin commercial 3535 travis st , dallas , tx 75203 (214) 443-5700","Dallas, TX",3535 TRAVIS ST Ste:130,0.0,bids@austincommercial.com,role_inbox,role_inbox,bids@austincommercial.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Dallas"",""state"":""TX"",""trigger"":""indoor_or_tight_access,issued_or_awarded_status"",""status"":""issued"",""address"":"""",""permit_id"":""1810021122""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,estimating@huntcompanies.com,role_inbox,role_inbox,estimating@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,projects@huntcompanies.com,role_inbox,role_inbox,projects@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,project@huntcompanies.com,role_inbox,role_inbox,project@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,operations@huntcompanies.com,role_inbox,role_inbox,operations@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,dispatch@huntcompanies.com,role_inbox,role_inbox,dispatch@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,safety@huntcompanies.com,role_inbox,role_inbox,safety@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,info@huntcompanies.com,role_inbox,role_inbox,info@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071590,phased permitting,2026-02-25,2026-02-25,10000 W OHARE ST,Chicago,IL,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE SUPERSTRUCTURE, ENCLOSURE, AND INTERIOR FIT OUT OF SATELLITE 1 CONCOURSE TERMINAL BUILDING AT O'HARE INTERNATIONAL AIRPORT. CAISSONS ONLY PERMIT UNDER 10106693. ERS ONLY PERMIT UNDER 101068757. SHALLOW FOUNDATIONS AND SUBSTRUCTURE UNDER 101071588. (CONSTRUCTION TYPE IB, OCC GROUP A-2, A-3, F-1). CDA PROJECT NO - TAP 102.19, TAP 105.19, TAP 106.19, TAP 107.19 CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:730000000",HUNT CONSTRUCTION GROUP INC,hunt construction group,25c0b9a55943f6136c899d13cb4c05ff11908a90,4,indoor_or_tight_access,True,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,bids@huntcompanies.com,role_inbox,role_inbox,bids@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""indoor_or_tight_access"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101071590""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,estimating@huntcompanies.com,role_inbox,role_inbox,estimating@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
