source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok,contractor_domain,domain_resolution_source
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101059531,active,2025-05-27,2025-05-27,713 W 19TH PL,Chicago,IL,SPR 2019 CBC: NEW CONSTRUCTION 2-STORY (2) DU MASONRY MULTI-FAMILY BLDG W/ BSMT AS PER PLANS**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:700000,"M.B. BUILDERS AND DEVELOPERS, INC.","m.b. builders and developers,.",6676ee449db110f603e87c6a760a76951db4d2df,9,"new_construction,high_rise_multifamily,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101076483,active,2026-01-21,2026-01-21,4307 W CULLOM AVE,Chicago,IL,"SELF CERT 2019 CBC: FULL BUILDING PERMIT FOR NEW SINGLE FAMILY RESIDENCE (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION), (BASEMENT + 1ST FLOOR + 2ND FLOOR)NEW COMPOSITE WOOD FRONT PORCH AND BLOCK STAIRNEW COMPOSITE WOOD FRAME REAR PORCH AND STAIRNEW EV READY 4 CAR GARAGENEW PAVER PATIO, CONCRETE WALK, DRIVE AND APRONNEW 72"" H PVC PRIVACY FENCE AND 48"" H METAL DECORATIVE FENCE AS INDICATED ON SITE PLAN REPORTED_COST:700000",LUKAVEN DEVELOPMENT LLC,lukaven development,1a654844168eb17228f0a113842e957747b8daea,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064773,active,2025-05-09,2025-05-09,1728 N SAWYER AVE,Chicago,IL,"SELF-CERT 2019 CBC: PROPOSED 2 STORY/2 UNIT RESIDENCE W/BASEMENT AND ROOF ENCLOSURE, AND 2 CAR GARAGE, PER PLANS. ADMINISTRATIVE ADJUSTMENT #25-087 TO DECREASE REQUIRED PARKING APPROVED 04.17.2025. REPORTED_COST:686757","G.I.A. BUILDERS & DEVELOPERS, INC","g.i.a. builders & developers,",db9d4261930b41cf3a0879912a9d75bf8c04ce62,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101077193,active,2026-02-18,2026-02-18,4938 N BELL AVE,Chicago,IL,"2 STORY SFR W/BASEMENT, 6' FENCE, AND 2 CAR GARAGE W/ROOF DECK, PER PLANS. REPORTED_COST:680000","WALSH & SONS CONSTRUCTION, INC WALSH & SONS CONSTRUCTION, INC.","walsh & sons construction, walsh & sons construction,.",a977d922f82c5b72899dae553b19c77c416d73ab,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101078025,active,2026-02-17,2026-02-17,4026 N HERMITAGE AVE,Chicago,IL,"SC 2019 CBC: ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, 2 CAR GARAGE AND 6'-0"" HIGH WOOD FENCE AS WELL AS A FRONT PORCH AND CONCRETE WALKWAYS, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION REPORTED_COST:680000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",16286638a8894f6bcd66bdb21cb994705156cc33,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068405,active,2025-07-30,2025-07-30,3302 N HOYNE AVE,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, A 2 CAR DETACHED GARAGE, 6-FOOT-HIGH PRIVACY WOOD AND IRON FENCE WITH A ROOF DECK, PERGOLA AND ACCESS STAIR, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:680000",P. ODONNELL CONSTRUCTION I LLC,p. odonnell construction i,c578e395ba1f4d0064d3888543f7acbcec53bbc0,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069324,active,2025-06-25,2025-06-25,3850 N HOYNE AVE,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, AN ATTACHED ENCLOSED BREEZEWAY TO THE 3 CAR GARAGE WHICH WILL HAVE A ROOF DECK, PERGOLA AND ACCESS STAIR. WORK INCLUDES A 6-FOOT-HIGH PRIVACY WOOD FENCE, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:680000",TULLAMORE DEVELOPMENT LLC,tullamore development,267fa83d62e142cab2b225cb7cffe7d70ec0c5cb,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070532,active,2025-08-18,2025-08-18,4425 N WINCHESTER AVE,Chicago,IL,"SELF-CERT: PROPOSED 2 STORY SFR W/BASEMENT, REAR PORCH, 5' FRONT IRON/6' SIDE WOOD FENCES, AND 3 CAR GARAGE, PER PLANS. R-5 OCC. - TYPE V-A CONST. NO NEW WATER SERVICE. REPORTED_COST:680000",MEATH CONSTRUCTION CORP,meath construction,f8975b86aa5989711ef00d65c31dfad086837b2a,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071938,active,2025-09-11,2025-09-11,1920 W FLETCHER ST,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, REAR COVERED DECK, DETACHED 2 CAR GARAGE WITH A ROOF DECK AND METAL ACCESS STAIR, 5 FOOT IRON FENCE AND 6-FOOT-HIGH PRIVACY FENCE, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:680000",LEINSTER CONSTRUCTION INC,leinster construction,6e9badcff581e224a4169691b122b559c3f9f0c3,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068393,active,2025-08-08,2025-08-08,1925 W SCHOOL ST,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, 6-FOOT-HIGH PRIVACY WOOD FRENCE AND A FIVE-FOOT-HIGH IRON FENCE, A 2 CAR DETACHED GARAGE WITH A ROOF DECK, PERGOLA AND ACCESS STAIR, AS PER PLANS. R5 OCCUPANCY CLASSIDICATION. REPORTED_COST:680000",COEN DEVELOPERS LLC,coen developers,f109894e1063be17e1b42520f229e53549a0e4f0,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074564,active,2025-11-06,2025-11-06,4132 N CLAREMONT AVE,Chicago,IL,"SC 2019 CBC ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT AND A 2 CAR DETACHED GARAGE WITH A ROOF DECK, PERGOLA AND A NON-COMBUSTIBLE ACCESS STAIRS, AS PER PLANS. REPORTED_COST:675000",MEATH CONSTRUCTION CORP,meath construction,eaf198e393255f110a770f23d981ed2dafa2ebe1,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101076888,active,2025-12-22,2025-12-22,2719 N DAYTON ST,Chicago,IL,"PROPOSED 3 STORY SFR W/BASEMENT, 3RD FLOOR ROOF DECK, REAR DECK, 4.5' FRONT IRON FENCE, AND ATTACHED 2 CAR GARAGE W/ROOF DECK AND PERGOLA, PER PLANS. REPORTED_COST:670200",GENERAL MASONRY LLC,general masonry,8335dffc7285a74007be786c0c2c2d8ecd1a3290,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071627,active,2025-10-16,2025-10-16,11211 S CORLISS AVE,Chicago,IL,"SELF-CERT 2019 CBC. INITIAL TENANT BUILD-OUT FOR 1 STORY (NO BASEMENT), UNFINISHED SPACE FOR A CHIPOTLE RESTAURANT WITH 23 PARKING SPACES ON SITE, INCLUDING STRUCTURAL AND MEP DISCIPLINES. SHELL AND SITE WORK HAVE BEEN SUBMITTED UNDER A SEPARATE PERMIT (101071521). (OCCUPANCY GROUP A2, TYPE IIB CONSTRUCTION) REPORTED_COST:666700","THORNDALE CONSTRUCTION SERVICES, INC.","thorndale construction services,.",c63cf6e4460071487882a7530059ad2366eb5bfe,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101077936,active,2026-02-25,2026-02-25,2127 W HURON ST,Chicago,IL,"PROPOSED 2 STORY SFR W/BASEMENT, FRONT STAIRS/LANDING, FRONT 5' IRON/SIDE 6' WOOD FENCES, AND 2 CAR GARAGE W/ROOF DECK, FIREPLANCE, AND PERGOLA, PER PLANS. REPORTED_COST:665000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",af1676d4835e361fcf6e4f505611bb4645b4dbce,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068026,active,2025-05-30,2025-05-30,538 N LAWNDALE AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY 3 D.U. BUILDING WITH BASEMENT, REAR PORCH WITH STAIR AT 1ST/2ND STORY, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:664599","USA ROOFING SUPPLY, INC","usa roofing supply,",dcf36c15909a9cbff0957fe76e86ce42b3df1ad4,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068590,active,2025-05-30,2025-05-30,530 N LAWNDALE AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY 3 D.U. BUILDING WITH BASEMENT, REAR PORCH WITH STAIR AT 1ST/2ND STORY, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:664599","USA ROOFING SUPPLY, INC","usa roofing supply,",35600347059590d70091756f971a87862d2d6010,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065675,active,2025-03-21,2025-03-21,523 N LAWNDALE AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY 3 D.U. BUILDING WITH BASEMENT, REAR PORCH WITH STAIR AT 1ST/2ND STORY, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:664500","USA ROOFING SUPPLY, INC","usa roofing supply,",1f04051ae8370c21cf6895c060c3ef26b25b808a,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065658,active,2025-06-12,2025-06-12,535 N LAWNDALE AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY 3 D.U. BUILDING WITH BASEMENT, REAR PORCH WITH STAIR AT 1ST/2ND STORY, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:664500","USA ROOFING SUPPLY, INC","usa roofing supply,",4ef7c9bd92eeb8d7fd3264968b293cd0ceb7b51d,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073198,active,2025-10-28,2025-10-28,4912 N HOYNE AVE,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY TYPE VA SINGLE FAMILY RESIDENCE WITH A BASEMENT, ROOF DECK AND STAIR ENCLOSURE. TO INCLDE A 6 FOOT HIGH PRIVACY FENCE, DETACHED 2 CAR FRAME METAL STUD TWO CAR GARAGE AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:650000",JENNIFER AND RANDALL REESE,jennifer and randall reese,65b5f90401364aeec1cc14a9c24fa25a7c019e49,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101055046,active,2025-09-11,2025-09-11,1252 N SPRINGFIELD AVE,Chicago,IL,"SPR 2019 CBC: NEW CONSTRUCTION OF 2-STORY FRAME SINGLE FAMILY RESIDENCE W/ BASEMENT, FRONT METAL STAIRS, REAR WOOD DECK/STAIRS & CONC. PARKING SPACE PAD; CONSTRUCTION TYPE VA; OCCUPANCY GROUP R-5, PER PLANS. REPORTED_COST:650000","V & SONS CONSTRUCTION, INC.","v & sons construction,.",320c7f5894d3d7b07a605af82468a4bca9110126,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069693,active,2025-08-11,2025-08-11,1442 W FLETCHER ST,Chicago,IL,"SC 2019. CBC ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, 6 FOOT PRIVACY WOOD FENCE, NEW DETACHED TWO CAR GARAGE WITH A ROOF DECK, FIRE PLACE, PERGOLA AND A METAL ACCESS STAIRCASE, AS PER PLANS. REPORTED_COST:650000",GB CONSTRUCTION LLC,gb construction,1213b65168a45891e11d886ca653baebf45e2d43,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071569,active,2025-08-22,2025-08-22,4917 N SEELEY AVE,Chicago,IL,"SC 2019 CBC ERECT A 2 STORY TYPE VA SINGLE FAMILY RESIDENCE WITH A BASEMENT AND A DETACHED 2 CAR GARAGE WITH A ROOF DECK, PERGOLA AND ACCESS STAIR, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:650000",APONI CG LLC,aponi cg,0810ab70659adf8c5bbc339f32302fcc884d7e84,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065246,active,2025-04-02,2025-04-02,3530 N BELL AVE,Chicago,IL,"SC CBC 2019. ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, DETACHED 3 CAR GARAGE WITH A ROOF DECK AN METAL ACCESS STAIR AND A 6'-0"" PRIVACY FENCE, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:650000",BACHULA DEVELOPMENT INC,bachula development,195e86c9d3677280495ba5d3f05ed7946893ea56,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066038,active,2025-04-03,2025-04-03,4017 N ALBANY AVE,Chicago,IL,"SC 2019 CBC: ERECT A TWO STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT AND A DETACHED 2 CAR GARAGE WITH A ROOF DECK AND AN ACCESS STAIR, AS PER PLANS. R5 OCCUPANNCY CLASSIFICATION. REPORTED_COST:650000",GB CONSTRUCTION LLC,gb construction,0a4be4274cf0f5b89096afb16558e888af248bcf,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064186,active,2025-04-04,2025-04-04,2213 W HURON ST,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT. FRONT ENTRY WITH A ROOF, COLUMNS AND STAIRS, A 6 FOOT HIGH PRIVACY FENCE LOCATED AT BOTH SIDES OF THE PROPERTY AND A DETACHED 2 CAR GARAGE WHICH INCLUDES A ROOF DECK, ACCESS STAIR AND PERGOLA, AS PER PLANS. REPORTED_COST:650000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",dbce7d66dba971f4884f3e9971232af4f0dd4a40,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066037,active,2025-04-10,2025-04-10,4015 N ALBANY AVE,Chicago,IL,"SC 2019 CBC: ERECT A TWO STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT AND A DETACHED 2 CAR GARAGE WITH A ROOF DECK AND AN ACCESS STAIR, AS PER PLANS. R5 OCCUPANNCY CLASSIFICATION. REPORTED_COST:650000",GB CONSTRUCTION LLC,gb construction,eb53047156e29b89c4314287ad466e79751ba612,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065851,active,2025-04-17,2025-04-17,2442 W BERTEAU AVE,Chicago,IL,"SC 2019 CBC ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, 2 CAR DETACHED GARAGE WITH A ROOF DECK, PERGOLA AND METAL ACCESS STAIRS. TO INCLUDE A 6'-0"" HIGH PRIVACY FENCE, AS PER PLANS. R5 OCCUPANCY TYPE, REPORTED_COST:650000",2X4 CARPENTRY INC,2x4 carpentry,04848c8e5080ffb134dcdaf2692cf8cf5367bce3,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065119,active,2025-04-21,2025-04-21,1632 W HOLLYWOOD AVE,Chicago,IL,"SELF CERT 2019 CBC ERECT A 2 SOTRY TYPE VA SINGLE FAMILY RESIDENCE WITH A BASEMENT, DETACHED TWO CAR GARAGE WITH A ROOF DECK, PERGOLA AND ACCESS METAL STAIR AND A 6-FOOT-HIGH WROUGHT IRON AND WOOD FENCE, AS PER PLANS REPORTED_COST:650000",YNWA 1632 LLC,ynwa 1632,11d8c52f0303275a2b4f7af5189564ff935b80f1,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075621,active,2026-01-12,2026-01-12,3640 W CORNELIA AVE,Chicago,IL,"SC 2019 CBC: THIS DESIGN IS BASED ON FULLY REVIEWED AND APPROVED PROTOTYPE PLANS PERMIT NO. 101071116 FOR A PROPOSED 2 STORY, TYPE V-A MULTI-FAMILY (2) D.U. RESIDENCE WITH BSMT & FRONT STEEL/CONCRETE STAIRS AND 2-CAR FRAME GARAGE; OCCUPANCY R-5. 3640 - 3642 W CORNELIA AVE. REPORTED_COST:650000",AMP CONSTRUCTION & DEVELOPMENT LLC,amp construction & development,a1453e227f7ad5a9c12facf882250158fd7b8ac2,5,"high_rise_multifamily,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066932,active,2025-06-02,2025-06-02,2228 N SOUTHPORT AVE,Chicago,IL,"SC 2019 CBC. ERECT A TWO-STORY TYPE VA FRAME SINGLE-FAMILY RESIDENCE WITH A BASEMENT, REAR COVERED DECK, 6-FOOT-HIGH FENCE AND 5' IRON FENCE, DETACHED 2 CAR FRAME GARAGE AND A ROOF DECK WITH ACCESS STAIR, AS PER PLANS. R5 CLASSIFICATION. REPORTED_COST:650000",J & L REMODELING AND BUILDERS LLC,j & l remodeling and builders,5e2b083f0af9bae2e15c2a974366f3073735e238,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066917,active,2025-06-02,2025-06-02,2226 N SOUTHPORT AVE,Chicago,IL,"SC 2019 CBC. ERECT A TWO-STORY TYPE VA FRAME SINGLE-FAMILY RESIDENCE WITH A BASEMENT, REAR COVERED DECK, 6-FOOT-HIGH FENCE AND 5' IRON FENCE, DETACHED 2 CAR FRAME GARAGE AND A ROOF DECK WITH ACCESS STAIR, AS PER PLANS. R5 CLASSIFICATION. REPORTED_COST:650000","J AND L BUILDERS, LLC","j and l builders,",6ccffc0f546236602323fc49564652c1b7c6f978,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074011,active,2025-11-19,2025-11-19,2062 W BELLE PLAINE AVE,Chicago,IL,"PROPOED 2 STORY SFR W/BASEMENT, 5' FRONT IRON/6' SIDE REAR FENCES, AND 2 CAR GARAGE W/ROOF DECK AND PERGOLA, PER PLANS. REPORTED_COST:650000",2062 W. BELLE PLAINE LLC,2062 w. belle plaine,a655def4fc6aa4415a8382d260235c6fb5dd1f8b,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101060013,active,2025-03-12,2025-03-12,2034 W MELROSE ST,Chicago,IL,"SC CBC 2019 ERECT A TWO STORY FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, 5' HIGH IRON FENCE, 6' HIGH PRIVACY FENCE AND A DETACHED 2 CAR GARAGE WITH ROOF DECK, PERGOLA AND ACCESS STAIRS, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION. REPORTED_COST:650000",THADY CONSTRUCTION LLC,thady construction,b0e518a0b9753f729feb70665db1895d5379f19a,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074569,active,2025-11-13,2025-11-13,3527 N BOSWORTH AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT A NEW 3 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR DECK, 3RD FLOOR ROOF DECK, NFPA 13R SPRINKLER SYSTEM AND ATTACHED MASONRY 3 CAR GARAGE WITH ROOF DECK.(R-5 OCC., V-A CONST) CONDITIONAL APPROVAL PER 14A-4-404.13., RELEASE OF FULL WRECKING PERMIT STILL PENDING. REPORTED_COST:650000",ENVIRONS GROUP LLC,environs group,228e3bcffc3446b877b3f5eeac8ed590d8201bed,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075359,active,2025-11-06,2025-11-06,4616 N CLAREMONT AVE,Chicago,IL,"SC 2019 CBC ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT, 6' HIGH PRIVACY FENCE IN THE REAR, A DETACHED 2 CAR GARAGE WITH A ROOF DECK, ACCESS STAIR AND PERGOLA, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION REPORTED_COST:650000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",a1d75c5b48ae8e8fdcf090cb26a66af6b5fe69ac,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064182,active,2025-03-24,2025-03-24,2034 W ERIE ST,Chicago,IL,"SC 2019 CBC. ERECT A 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT. FRONT ENTRY WITH A ROOF. COLUMNS AND STAIRS A 6 FOOT HIGH PRIVACY FENCE LOCATED AT BOTH SIDES OF THE PROPERTY AND A DETACHED 2 CAR GARAGE WHICH INCLUDES A ROOF DECK, ACCESS STAIR AND PEROGOLA, AS PER PLANS. R-5 OCC. / TYPE V-A CONST. REPORTED_COST:650000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",492c1d44b292dde2286eed06fa517409ee318937,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064189,active,2025-03-24,2025-03-24,2036 W ERIE ST,Chicago,IL,"SC 2019 CBC ERECT A 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH A BASEMENT. FRONT ENTRY WITH A ROOF, COLUMNS AND STAIRS A 6 FOOT HIGH PRIVACY FENCE LOCATED AT BOTH SIDES OF THE PROPERTY AND A DETACHED 2 CAR GARAGE WHICH INCLUDES A ROOF DECK, ACCESS STAIRS AND PERGOLA, AS PER PLANS. REPORTED_COST:650000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",8106ecc5383bb2efcf9e4377b176cbc85e361dfe,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101078026,active,2026-02-17,2026-02-17,4028 N HERMITAGE AVE,Chicago,IL,"SC 2019. ERECT A 2 STORYTYPE VA FRAME SINGLE FAMILY RESIDENCE WITH A FRONT PORCH, BASEMENT, DETACHED 2 CAR GARAGE AND 6'-0"" HIGH WOOD FENCE AND CONCRETE WALKWAYS, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION REPORTED_COST:650000","JOHN DOWNES CONSTRUCTION, INC.","john downes construction,.",602afe100e4340ed210dde16da0cc52fba44ce37,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
